model,arm,task,lang,press,kept,sample_id,origin,n_candidates,contains_any_exact,contains_any_near,contains_any_novel,contains_target_exact,contains_target_near,target_near_is_truncation,target_near_is_prefix,official_correct
llama31-8b,qa,niah_single,en,none,1.0,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,94,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,95,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,96,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,98,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,none,1.0,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,23,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,pl,streaming_llm,0.5,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_none,sw,knorm,0.5,51,DISTRACTOR_NEAR_COPY,1,False,True,False,False,False,False,False,0
qwen25-7b-1m,qa,niah_none,sw,knorm,0.5,70,DISTRACTOR_EXACT,1,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,0,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,1,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,2,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,3,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,4,DISTRACTOR_EXACT,3,True,False,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,5,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,6,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,7,DISTRACTOR_EXACT,4,True,True,True,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,8,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,9,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,10,DISTRACTOR_EXACT,4,True,False,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,11,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,13,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,14,DISTRACTOR_EXACT,2,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,15,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,16,DISTRACTOR_EXACT,12,True,False,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,17,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,18,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,19,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,20,DISTRACTOR_EXACT,4,True,True,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,21,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,22,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,23,DISTRACTOR_NEAR_COPY,3,False,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,24,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,25,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,26,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,27,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,28,DISTRACTOR_EXACT,3,True,False,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,29,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,30,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,31,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,32,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,33,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,34,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,35,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,36,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,37,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,38,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,39,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,40,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,41,DISTRACTOR_EXACT,2,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,42,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,43,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,44,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,45,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,48,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,50,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,52,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,53,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,54,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,55,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,56,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,57,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,58,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,59,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,60,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,61,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,63,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,64,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,65,DISTRACTOR_EXACT,4,True,True,True,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,66,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,67,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,68,DISTRACTOR_EXACT,2,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,70,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,71,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,72,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,73,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,77,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,78,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,80,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,81,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,82,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,83,DISTRACTOR_EXACT,5,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,84,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,86,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,87,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,88,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,89,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,91,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,92,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,93,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,94,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,95,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,96,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_none,ko,knorm,0.25,97,DISTRACTOR_EXACT,3,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,98,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,1
llama31-8b,qa,niah_none,ko,knorm,0.25,99,DISTRACTOR_EXACT,4,True,True,False,False,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,6,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,11,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,14,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,15,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,21,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,26,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,33,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,38,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,42,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,53,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,56,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,65,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,69,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,70,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,72,TARGET_EXACT,1,True,False,False,True,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,75,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,77,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,ko,snapkv,0.25,81,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
llama31-8b,qa,niah_single,ko,snapkv,0.25,82,TARGET_EXACT,1,True,False,False,True,False,False,False,1
